dataset_index,full_name,pdes,neo,a,e,i,q,om,w,moid,diameter,E_M_useful_kg,sigma_M_kg,value_usd,comp_class,value_per_kg,total_mass_kg,dv_out_kms,cargo_LLO_kg,dry_mass_kg,prop_mass_kg,tof_out_days,loiter_days,tof_ret_days,mission_time_days,mission_cost_usd,revenue_LLO_usd,net_cost_usd,direct_cost_usd,feasible,verdict,profit_usd,direct_minus_mining_usd,total_time_years
178298,178299 (1993 FU53),178299,N,3.948927778795672,0.0988522987559374,8.941091323819808,3.558567190240542,157.2452762881723,17.79409859110977,2.56568,7.648,119002823024695.42,11900282302469.545,0.9999,C,0.9999,311525714724333.56,8.78198458047107,51735.89319500323,55000.0,1510531.113702868,849.1525423728814,99.05084745762711,928.7118644067797,1876.915254237288,1570845304.1745183,51730.71960568373,1570793573.4549127,275306936.745227,True,direct_cheaper_than_mining,-1570793573.4549127,-1295486636.7096858,5.138713906193807
606527,       (2010 KD40),2010 KD40,N,2.774758846346227,0.2013741666117654,25.46015843762283,2.215994096114632,216.9968595110996,311.6496369124767,1.27597,3.063,7644597368714.663,764459736871.4663,0.9999,C,0.9999,20012034996635.242,7.66635333981639,27988.30221701844,55000.0,1558101.574385094,762.7118644067797,693.3559322033898,619.4745762711864,2075.5423728813557,1618425659.512566,27985.50338679674,1618397674.0091794,215166543.66667667,True,direct_cheaper_than_mining,-1618397674.0091794,-1403231130.3425026,5.682525319319249
11897, 11898 Dedeyn (1991 GM9),11898,N,3.226565475989918,0.1069674181410829,2.098132323316917,2.881428097560123,129.3008514979985,51.67567433344428,1.88549,11.369,390913281100585.06,39091328110058.51,0.9999,C,0.9999,1023333196598390.2,7.054525343851036,76619.68248194252,55000.0,1121081.9380486428,445.7627118644068,792.4067796610169,743.1694915254237,1981.3389830508477,1181315123.091757,76612.02051369433,1181238511.0712433,338324733.80884063,True,direct_cheaper_than_mining,-1181238511.0712433,-842913777.2624027,5.42461049432128
234330,234331 (2001 EN10),234331,N,2.634364951480002,0.1886023133191445,2.647654906018664,2.137517627503998,120.8081023524766,53.08965761929784,1.14439,2.570,4515574336995.027,451557433699.50275,0.9999,C,0.9999,11820875227735.674,7.422036050097594,91824.7249799862,55000.0,732373.9853702696,388.135593220339,99.05084745762711,619.4745762711864,1106.6610169491526,792526319.1592267,91815.54250748821,792434503.6167191,376831259.9426341,True,direct_cheaper_than_mining,-792434503.6167191,-415603243.674085,3.029872736342649
386723,386724 (2009 YN20),386724,N,2.446288893331498,0.1052542799594527,4.507994013639606,2.188806517291085,317.4046207343049,88.62706293832136,1.20317,1.992,2102720885748.4856,210272088574.84857,0.9999,C,0.9999,5504504936514.359,6.025922545512545,97824.5010844855,55000.0,676347.6595656219,445.7627118644068,1386.7118644067796,372.08474576271186,2204.5593220338983,736488339.8788115,97814.71863437704,736390525.1601771,392025596.6499821,True,direct_cheaper_than_mining,-736390525.1601771,-344364928.510195,6.03575447510992
248489,248490 (2005 UK308),248490,N,2.968649634338135,0.1484179264544409,1.471121528541464,2.528048811239934,248.5690794489583,98.83600740336244,1.5209,3.268,9284526706106.066,928452670610.6068,0.9999,C,0.9999,24305043733261.953,6.636483005058602,80323.49011630296,55000.0,851572.9685847495,503.3898305084746,495.2542372881356,619.4745762711864,1618.1186440677966,911750095.7622151,80315.45776729133,911669780.3044479,347704567.20854306,True,direct_cheaper_than_mining,-911669780.3044479,-563965213.0959048,4.430167403334146
303284,303285 (2004 RG311),303285,N,2.348317590059259,0.1868589220850948,20.69730950700895,1.909513496467318,192.9073584183059,241.4445214811386,0.991882,2.691,5183877372187.434,518387737218.7434,0.9999,C,0.9999,13570359613056.107,6.286530942520337,49635.539308695064,55000.0,1112187.709218572,301.6949152542373,0.0,805.0169491525423,1106.7118644067796,1172419044.2620893,49630.5757547642,1172369413.6863344,269987824.23214155,True,direct_cheaper_than_mining,-1172369413.6863344,-902381589.4541929,3.0300119490945367
295020,295021 (2008 EH68),295021,N,5.249448402883186,0.0744235980475143,28.32953225079367,4.858765564975841,129.0988245785668,208.7418193395637,3.86489,14.261,771549094375295.6,77154909437529.56,0.9999,C,0.9999,2019762027160459.8,9.767889216621978,35808.83806784166,55000.0,2610271.843316986,1079.6610169491526,0.0,1114.2542372881355,2193.915254237288,2670814779.860396,35805.257184034876,2670778974.603212,234971925.21419543,True,direct_cheaper_than_mining,-2670778974.603212,-2435807049.3890166,6.006612605714683
245278,245279 (2005 BZ32),245279,N,5.229270248608248,0.1372014899489579,21.10630509752182,4.511806579153439,122.6130075022738,157.1333352864687,3.50485,14.471,806137746078869.2,80613774607886.92,0.9999,C,0.9999,2110308235808558.2,9.461411105191887,44273.04742826492,55000.0,1839226.45678016,1194.915254237288,0.0,990.5593220338983,2185.4745762711864,1899609015.8831704,44268.620123522094,1899564747.2630467,256407399.59586668,True,direct_cheaper_than_mining,-1899564747.2630467,-1643157347.66718,5.983503288901264
60380, 60381 (2000 AX180),60381,N,3.984763766027321,0.1484837084276697,12.73586659403803,3.393091264839378,159.7466609279166,152.4397737621725,2.38536,15.392,970060431671896.2,97006043167189.62,0.9999,C,0.9999,2539425213800775.5,7.343835381850529,46024.102116913855,55000.0,1582717.4113131627,561.0169491525423,1535.2881355932202,619.4745762711864,2715.779661016949,1643046616.5347157,46019.49970670216,1643000597.035009,260841917.4960197,True,direct_cheaper_than_mining,-1643000597.035009,-1382158679.5389893,7.435399482592604
285258,285259 (1998 HL110),285259,N,3.186790853770316,0.1858247081328468,17.94193387530235,2.594606373488021,190.9048801728092,30.03883083668311,1.60397,4.897,31239490219483.38,3123949021948.338,0.9999,C,0.9999,81778770208071.67,7.686340334039166,50593.81633315819,55000.0,1552744.9092238932,762.7118644067797,2129.593220338983,805.0169491525423,3697.3220338983047,1613067880.1650116,50588.756951524876,1613017291.40806,272414645.4193004,True,direct_cheaper_than_mining,-1613017291.40806,-1340602645.9887598,10.122716040789335
602826,       (2010 GV21),2010 GV21,N,2.257707150437251,0.187798475183836,24.0521839039094,1.833713190173492,86.15812535629111,218.7699156155067,0.853461,1.858,1706281787227.268,170628178722.7268,0.9999,C,0.9999,4466706249286.042,4.4158259554252925,53985.0702964306,55000.0,1410666.9744416387,359.3220338983051,1733.3898305084745,681.3220338983051,2774.0338983050847,1470960393.1723225,53979.671789400956,1470906413.500533,281002941.6624632,True,direct_cheaper_than_mining,-1470906413.500533,-1189903471.83807,7.594890892005708
378616,378617 (2008 FS66),378617,N,5.246913551290952,0.053328299407022,26.98165447733786,4.967104574464947,47.25722902798799,238.7214348792111,4.01618,13.715,686279556617227.8,68627955661722.78,0.9999,C,0.9999,1796543341929915.5,9.1940428971316,39832.81349153971,55000.0,2531542.1608484904,1022.0338983050848,0.0,1176.1016949152543,2198.135593220339,2592068721.6179466,39828.83021019056,2592028892.7877364,245162578.40272206,True,direct_cheaper_than_mining,-2592028892.7877364,-2346866314.3850145,6.018167264121394
332387,332388 (2007 GL50),332388,N,2.778580941090437,0.1212901962979555,12.08323602105691,2.44156631331582,223.3676571544945,315.6060940547742,1.45869,3.463,11047680370884.477,1104768037088.4478,0.9999,C,0.9999,28920629243153.082,6.024911331352185,71513.04114685238,55000.0,943497.88660398,359.3220338983051,1683.8644067796608,495.77966101694915,2538.966101694915,1003694134.1643935,71505.8898427377,1003622628.2745508,325392246.573053,True,direct_cheaper_than_mining,-1003622628.2745508,-678230381.7014978,6.951310340027145
38049, 38050 (1998 VR38),38050,N,5.20166860682138,0.076341212016945,28.54358307367978,4.804566920866142,233.5525667854995,192.0589933022446,3.82022,61.603,6.218980760548441e+16,6218980760548441.0,0.9999,C,0.9999,1.6280054346985446e+17,9.424788345114749,34254.95289996751,55000.0,2430625.634343019,1310.1694915254238,0.0,866.8644067796611,2177.033898305085,2491131204.474962,34251.527404677516,2491096952.9475574,231036735.96146178,True,direct_cheaper_than_mining,-2491096952.9475574,-2260060216.9860954,5.960393972087845
610964,       (2010 NS107),2010 NS107,N,2.618942029853562,0.2055785344098077,17.0383708423045,2.08054376565202,53.32672444721487,127.1367892175202,1.12164,1.701,1309262011825.7332,130926201182.57332,0.9999,C,0.9999,3427387465512.3906,8.625434381353493,68328.18429451958,55000.0,1631757.8199554046,445.7627118644068,1584.8135593220338,495.77966101694915,2526.35593220339,1692097225.5819552,68321.35147609013,1692028904.230479,317326647.7013285,True,direct_cheaper_than_mining,-1692028904.230479,-1374702256.5291505,6.916785577558905
312481,312482 (2008 TE127),312482,N,5.261546650168276,0.0309219699303702,7.040429317951142,5.098849262864532,262.4372999075197,138.5941543216967,4.11087,12.282,492856972935296.0,49285697293529.6,0.9999,C,0.9999,1290201499830617.8,9.38536870711286,40627.92318641729,55000.0,1853621.0843700517,849.1525423728814,148.57627118644066,805.0169491525423,1802.7457627118642,1914006637.555601,40623.86039409865,1913966013.6952069,247176180.94602147,True,direct_cheaper_than_mining,-1913966013.6952069,-1666789832.7491853,4.935648905439738
225594,225595 (2000 WT155),225595,N,2.743474250472409,0.2798527190723641,8.948345613940717,1.975705521772689,294.0502626013928,209.65432412026,0.994572,3.652,12957043976533.49,1295704397653.349,0.9999,C,0.9999,33918963289354.688,8.075536603945258,88572.52434981422,55000.0,754366.0771788611,474.5762711864407,1782.915254237288,681.3220338983051,2938.813559322034,814522985.3229144,88563.66709737924,814434421.655817,368595114.0341851,True,direct_cheaper_than_mining,-814434421.655817,-445839307.6216319,8.046033016624323
47137, 47138 (1999 FS35),47138,N,3.245869755728766,0.1508263662985068,23.41550362242042,2.756307014993974,169.2590980639683,271.8328099538284,1.89379,13.235,616716351104047.5,61671635110404.75,0.9999,C,0.9999,1614440709696459.5,8.189451301285269,20422.095936868936,55000.0,1928734.5549548662,561.0169491525423,0.0,928.7118644067797,1489.7288135593221,1989135731.7422967,20420.053727275248,1989115311.6885693,196005247.67570955,True,direct_cheaper_than_mining,-1989115311.6885693,-1793110064.0128598,4.078655204816761
184651,184652 (2005 SD33),184652,N,3.223345209714406,0.0991194130864363,6.73178723779544,2.903849124352538,50.61427059466051,51.21353310257005,1.92687,6.058,59142738947429.05,5914273894742.905,0.9999,C,0.9999,154823923946149.34,7.258929865036305,67661.91249705499,55000.0,1134686.1189734428,676.271186440678,0.0,805.0169491525423,1481.2881355932204,1194922133.6861892,67655.14630580529,1194854478.5398834,315639325.0657896,True,direct_cheaper_than_mining,-1194854478.5398834,-879215153.4740938,4.0555458880033415
291573,291574 (2006 FY36),291574,N,2.30692496827304,0.0419497488477289,21.45225930593583,2.21015004524343,35.86555005298659,203.024190586904,1.20725,3.600,12411410174420.086,1241141017442.0083,0.9999,C,0.9999,32490602550837.92,7.5489698929400495,43737.2282848343,55000.0,1458306.7872216706,445.7627118644068,594.3050847457627,619.4745762711864,1659.5423728813557,1518610115.0334127,43732.85456200582,1518566382.1788507,255050446.21331924,True,direct_cheaper_than_mining,-1518566382.1788507,-1263515935.9655313,4.543579391872295
597762,       (2010 BW21),2010 BW21,N,2.247751710232496,0.0587205298025551,12.39739942285784,2.115762538943045,58.82619921400694,264.0640655253447,1.14181,1.981,2068078657839.6848,206807865783.9685,0.9999,C,0.9999,5413818476020.117,6.316594606985468,84807.82735443428,55000.0,779004.0285039209,359.3220338983051,0.0,372.08474576271186,731.406779661017,839166061.3418497,84799.34657169884,839081261.995278,359061079.30478114,True,direct_cheaper_than_mining,-839081261.995278,-480020182.69049686,2.002482627408671
195720,195721 (2002 PG61),195721,N,3.163507940755941,0.0659756487132023,26.09825904498154,2.954793452155201,342.0620196805372,30.30210374337003,1.9643,5.969,56574192370448.766,5657419237044.877,0.9999,C,0.9999,148099980027352.78,7.427791304471002,49010.639144639674,55000.0,1889862.8123954944,474.5762711864407,0.0,619.4745762711864,1094.050847457627,1950255903.8604727,49005.73808072521,1950206898.122392,268405274.59432852,True,direct_cheaper_than_mining,-1950206898.122392,-1681801623.5280633,2.9953479738744067
313021,313022 (1999 YR12),313022,N,5.244622971367543,0.1496253163104705,9.842651158261146,4.459894600347515,300.1049442071633,120.9367181375196,3.48629,8.757,178640397039953.97,17864039703995.4,0.9999,C,0.9999,467645018429198.9,9.658963868996086,50726.097388716094,55000.0,1773121.274375694,1022.0338983050848,49.52542372881356,1114.2542372881355,2185.813559322034,1833490083.6007643,50721.024778977226,1833439362.5759852,272749645.0698112,True,direct_cheaper_than_mining,-1833439362.5759852,-1560689717.506174,5.984431373913851
206100,206101 (2002 RW180),206101,N,2.738747605767283,0.085339045548995,26.27292976736035,2.505025499091508,151.7333272157527,279.8620506490931,1.63215,4.665,27006516571347.406,2700651657134.7407,0.9999,C,0.9999,70697687359548.19,7.043195617115958,38897.77347692932,55000.0,1657269.2886840184,474.5762711864407,693.3559322033898,495.77966101694915,1663.7118644067796,1717614000.6960647,38893.883699581624,1717575106.812365,242794604.57013527,True,direct_cheaper_than_mining,-1717575106.812365,-1474780502.2422297,4.554994837527118
359399,359400 (2010 JQ23),359400,N,2.685858837882591,0.1412267484565129,5.621612586912825,2.306543727395244,260.8225127036949,77.64751069607163,1.30453,2.703,5253536612902.18,525353661290.218,0.9999,C,0.9999,13752713646340.783,7.130046583760463,80058.82257881519,55000.0,775231.5435042649,359.3220338983051,1584.8135593220338,619.4745762711864,2563.610169491525,835392791.6653138,80050.8166965573,835312740.8486173,347034300.9169262,True,direct_cheaper_than_mining,-835312740.8486173,-488278439.9316911,7.018782120442231
182930,182931 (2002 GQ1),182931,N,3.331171546842489,0.3193999107901089,19.71991862149807,2.267195651954449,205.1768921399579,292.3211360067637,1.35809,8.658,172649915695510.88,17264991569551.088,0.9999,C,0.9999,451963130092960.4,7.1965383809420445,45180.59553151838,55000.0,1532474.5517011737,388.135593220339,0.0,743.1694915254237,1131.3050847457628,1592793306.4079273,45176.07747196523,1592748130.3304553,258705750.6040997,True,direct_cheaper_than_mining,-1592748130.3304553,-1334042379.7263556,3.0973445167577354
340009,340010 (2005 UN318),340010,N,3.984877429913626,0.1495996535853696,2.169230878165114,3.388741146818389,347.6929141396529,247.1541653513445,2.37828,6.976,90309417686318.4,9030941768631.842,0.9999,C,0.9999,236412088184079.6,8.93541896213154,64028.50047083458,55000.0,1378622.5623185073,647.457627118644,2723.8983050847455,990.5593220338983,4361.9152542372885,1438909315.8114698,64022.0976207875,1438845293.713849,306437767.41407657,True,direct_cheaper_than_mining,-1438845293.713849,-1132407526.2997725,11.94227311221708
235326,235327 (2003 UY191),235327,N,3.191857364843615,0.3313295989427285,26.10676712330576,2.134300544267586,229.5786583536593,263.7449947701161,1.31791,5.983,56973202841498.9,5697320284149.891,0.9999,C,0.9999,149144510056279.84,8.491808242615278,32692.90329356819,55000.0,2084252.0332587238,330.50847457627117,49.52542372881356,743.1694915254237,1123.2033898305085,2144685557.6816418,32689.634003238833,2144652868.0476387,227080870.39917633,True,direct_cheaper_than_mining,-2144652868.0476387,-1917571997.6484623,3.075163284956902
189623,189624 (2001 DF82),189624,N,2.690544032388887,0.2821601342989763,1.182191695450839,1.931379766872729,113.3291794143365,299.0338970737357,0.942347,3.311,9655864627493.805,965586462749.3804,0.9999,C,0.9999,25277132532706.293,7.518498758129244,100989.51979773263,55000.0,659206.9057050863,388.135593220339,841.9322033898304,310.2372881355932,1540.3050847457625,719344020.741473,100979.42084575286,719243041.3206272,400040955.7528112,True,direct_cheaper_than_mining,-719243041.3206272,-319202085.567816,4.217125488694764
249671,249672 (1999 VE155),249672,N,3.216235990045915,0.1445957408974607,3.21540884855898,2.751181964164148,224.5591850077874,116.7441133037333,1.74402,2.874,6315008182019.205,631500818201.9205,0.9999,C,0.9999,16531435031463.887,7.889386459404745,68600.89974137637,55000.0,1055988.7646722237,618.6440677966102,49.52542372881356,433.93220338983053,1102.1016949152543,1116208410.3352757,68594.03965140223,1116139816.2956243,318017295.194279,True,direct_cheaper_than_mining,-1116139816.2956243,-798122521.1013453,3.0173899929233516
108454,108455 (2001 KD50),108455,N,3.224849104533485,0.2306376427293017,24.88313465683856,2.481077508906183,257.6184257648852,314.7275906982551,1.52479,10.376,297169008612752.3,29716900861275.23,0.9999,C,0.9999,777929341918199.8,8.091148350029917,43464.90912775605,55000.0,1615797.0267807909,820.3389830508474,0.0,681.3220338983051,1501.6610169491526,1676133112.5623612,43460.56263684328,1676089651.9997244,254360802.31787363,True,direct_cheaper_than_mining,-1676089651.9997244,-1421728849.6818507,4.111323797259829
188342,188343 (2003 SQ117),188343,N,3.084755046869675,0.3224336602212997,14.55863804285662,2.090126186221359,344.1258435966818,293.7282550845507,1.1226,7.459,110396536315666.3,11039653631566.63,0.9999,C,0.9999,288996168365618.56,7.919621428647641,49145.52688246062,55000.0,1087431.8494857526,877.9661016949153,594.3050847457627,557.6271186440678,2029.8983050847455,1147658035.3104455,49140.612329772375,1147608894.6981158,268746875.6258415,True,direct_cheaper_than_mining,-1147608894.6981158,-878862019.0722743,5.557558672374388
249974,249975 (2001 VU4),249975,N,2.666393361243825,0.211158804835149,26.06630690558509,2.103360925863203,268.9113349788134,87.08546120548628,1.26801,5.924,55304284210925.08,5530428421092.508,0.9999,C,0.9999,144775613117604.9,7.211365704661377,48058.867087491264,55000.0,2176810.622267997,301.6949152542373,1584.8135593220338,681.3220338983051,2567.830508474576,2237263398.8774285,48054.06120078252,2237215344.816228,265994927.13251016,True,direct_cheaper_than_mining,-2237215344.816228,-1971220417.6837177,7.030336778848942
388047,388048 (2005 SZ240),388048,N,3.054544848874934,0.3043171461372612,16.77471079159782,2.124994477717042,212.3973507637604,35.9099144570127,1.13506,4.115,18536304062153.08,1853630406215.308,0.9999,C,0.9999,48524356183646.8,8.988556955287645,71511.56526684188,55000.0,1321481.7514665327,561.0169491525423,1981.0169491525423,743.1694915254237,3285.2033898305085,1381756619.6708376,71504.41411031519,1381685115.2567272,325388508.9306096,True,direct_cheaper_than_mining,-1381685115.2567272,-1056296606.3261176,8.994396686736506
956,   957 Camelia (1921 JX),957,N,2.920786118227486,0.0813209639262615,14.79257495945964,2.683264975670783,232.8742350864242,223.2783195180324,1.71718,91.548,2.041080854530226e+17,2.041080854530226e+16,0.9999,C,0.9999,5.3431435982466643e+17,8.558019406712315,71397.09950916094,55000.0,1311831.1690538046,532.2033898305085,1832.4406779661017,557.6271186440678,2922.271186440678,1372104029.9369678,71389.95979921002,1372032639.9771686,325098626.23609334,True,direct_cheaper_than_mining,-1372032639.9771686,-1046934013.7410753,8.000742468010069
360,   361 Bononia (1893 P),361,N,3.957966622693203,0.2129520365988414,12.6243748481264,3.115109569600447,18.87268923520055,68.46154824181905,2.16046,154.334,9.77909044999527e+17,9.77909044999527e+16,0.9999,C,0.9999,2.5599713219882906e+18,8.098006785719427,58199.58407417999,55000.0,1558059.4648744853,733.8983050847457,0.0,1114.2542372881355,1848.1525423728813,1618383541.243179,58193.764115772574,1618325347.4790633,291676130.17509115,True,direct_cheaper_than_mining,-1618325347.4790633,-1326649217.3039722,5.059965892875788
244477,244478 (2002 SY22),244478,N,3.998556008845006,0.1661836003380075,8.868688348385172,3.334061575141969,41.31326465465143,321.3259312695262,2.3378,10.050,270029872561422.8,27002987256142.28,0.9999,C,0.9999,706884483145085.9,8.82096381530404,67237.56732744059,55000.0,1397823.9663759181,1079.6610169491526,0.0,743.1694915254237,1822.8305084745762,1458114713.7609243,67230.84357070785,1458047482.9173536,314564677.73312956,True,direct_cheaper_than_mining,-1458047482.9173536,-1143482805.1842241,4.9906379424355265
5011,  5012 Eurymedon (9507 P-L),5012,N,5.26597143797678,0.0865910708455427,4.994239626702353,4.809985332120328,34.78968092417518,334.0555012747767,3.8095,36.960,1.3431036020523914e+16,1343103602052391.5,0.9999,C,0.9999,3.5159780158439564e+16,9.382727771266602,45561.044110912655,55000.0,1757930.134452845,935.5932203389831,0.0,866.8644067796611,1802.4576271186443,1818295783.920811,45556.48800650157,1818250227.4328043,259669230.52642772,True,direct_cheaper_than_mining,-1818250227.4328043,-1558580996.9063766,4.9348600331790395
798,   799 Gudula (1915 WO),799,N,2.541822056946851,0.0225444681086791,5.281635071347143,2.484518030646075,164.8639445261239,238.2336225030866,1.49332,47.185,2.7946376414445388e+16,2794637641444539.0,0.9999,C,0.9999,7.315805344095651e+16,6.525498604209902,86838.51064719516,55000.0,779049.6391625303,359.3220338983051,2228.64406779661,495.77966101694915,3083.7457627118647,839211681.4874761,86829.82679613044,839124851.6606799,364203752.15769917,True,direct_cheaper_than_mining,-839124851.6606799,-474921099.50298077,8.44283576375596
189113,189114 (2001 UO165),189114,N,3.978396119625237,0.2311567794875023,9.618132017867104,3.058762885087091,83.24880350119021,226.5759777819924,2.05397,8.989,193218082332679.03,19321808233267.902,0.9999,C,0.9999,505806498253086.44,7.543204885458698,57638.70033206884,55000.0,1591174.9366019955,676.271186440678,1040.0338983050847,1052.406779661017,2768.7118644067796,1651505900.9888086,57632.936462035635,1651448268.0523467,290255701.0985923,True,direct_cheaper_than_mining,-1651448268.0523467,-1361192566.9537544,7.580319957308089
32793, 32794 (1989 UE5),32794,N,5.201880841979477,0.0595437956655231,15.07945822444868,4.892141112048252,200.2621902808017,345.5462738963569,3.89514,14.076,741910300360327.2,74191030036032.73,0.9999,C,0.9999,1942173561152689.2,8.810375235025756,41067.436273916726,55000.0,2029129.12485332,1022.0338983050848,0.0,805.0169491525423,1827.0508474576272,2089551183.7112894,41063.32953028934,2089510120.3817592,248289240.78732863,True,direct_cheaper_than_mining,-2089510120.3817592,-1841220879.5944304,5.002192600842237
328453,328454 (2008 TY175),328454,N,3.942608903232529,0.1171948683420357,13.83228768491862,3.480555371894055,196.9273522291967,301.760973135952,2.51981,5.201,37426066723007.086,3742606672300.709,0.9999,C,0.9999,97973996657086.61,7.6504796377513005,45538.5621263982,55000.0,1517510.5430350062,647.457627118644,0.0,805.0169491525423,1452.4745762711864,1577826185.2279572,45534.008270185564,1577780651.219687,259612295.26140913,True,direct_cheaper_than_mining,-1577780651.219687,-1318168355.958278,3.976658661933433
602867,       (2010 GF29),2010 GF29,N,3.946366654163333,0.1864685027783531,7.068598071095115,3.210493572747077,57.19659268219733,196.2607097697651,2.19666,4.001,17038026144560.004,1703802614456.0005,0.9999,C,0.9999,44602162682094.25,9.061229366040942,64944.38639962318,55000.0,1309472.2557736628,877.9661016949153,49.52542372881356,928.7118644067797,1856.2033898305085,1369744626.0028636,64937.89196098322,1369679688.1109025,308757233.8316818,True,direct_cheaper_than_mining,-1369679688.1109025,-1060922454.2792208,5.082007911924732
242320,242321 (2003 WB170),242321,N,3.988503283622985,0.2725588878639894,11.47730999542327,2.901401264396835,139.9418242447213,234.1746733784969,1.91979,6.327,67376295616494.586,6737629561649.459,0.9999,C,0.9999,176377737215954.4,8.890920041290439,61595.581548002214,55000.0,1344366.15487451,532.2033898305085,49.52542372881356,1237.9491525423728,1819.677966101695,1404645783.0347238,61589.42198984741,1404584193.6127338,300276439.28260314,True,direct_cheaper_than_mining,-1404584193.6127338,-1104307754.3301306,4.982006751818466
607782,       (2010 LJ31),2010 LJ31,N,2.393659834626352,0.0625740707967154,7.862729403348641,2.243878794671188,155.7167638717603,330.9304109512087,1.26127,2.368,3532309264167.124,353230926416.7124,0.9999,C,0.9999,9246882890489.854,6.609052823791784,84196.61857385324,55000.0,765654.0189627792,359.3220338983051,0.0,372.08474576271186,731.406779661017,825813274.9987234,84188.19891199585,825729086.7998114,357513202.8759137,True,direct_cheaper_than_mining,-825729086.7998114,-468215883.9238977,2.002482627408671
158600,158601 (2002 VR121),158601,N,5.189843767339111,0.0694849312266869,11.11216208757456,4.829227830088303,265.9371993770695,284.9924952243745,3.85053,15.593,1008562143560076.4,100856214356007.64,0.9999,C,0.9999,2640215035497582.0,8.65117698037922,46715.66319777188,55000.0,1737216.760647355,964.406779661017,0.0,1237.9491525423728,2202.35593220339,1797578101.7335696,46710.9916314521,1797531390.741938,262593284.83593997,True,direct_cheaper_than_mining,-1797531390.741938,-1534938105.9059982,6.029721922528103
38618, 38619 (2000 AW183),38619,N,5.182846463665487,0.1562936768773699,14.08338559903951,4.372800333168334,149.4468115538118,261.9028838002301,3.4202,21.498,2643064745115912.5,264306474511591.25,0.9999,C,0.9999,6919017657371498.0,9.010385905304245,41618.52908511853,55000.0,1947646.2791651348,964.406779661017,49.52542372881356,805.0169491525423,1818.9491525423728,2008051389.591201,41614.36723221002,2008009775.2239687,249684874.4884129,True,direct_cheaper_than_mining,-2008009775.2239687,-1758324900.735556,4.980011369041404
11643, 11644 (1997 BR1),11644,N,3.116918380639138,0.2475291760021031,10.74413026860437,2.345390142213723,125.1929652816216,61.15390121197923,1.37083,13.289,624295968570706.6,62429596857070.664,0.9999,C,0.9999,1634282640237452.0,6.700074866332804,55823.922720614224,55000.0,1190187.1672420702,676.271186440678,0.0,433.93220338983053,1110.2033898305085,1250434726.1728566,55818.340328342165,1250378907.832528,285659805.9189838,True,direct_cheaper_than_mining,-1250378907.832528,-964719101.9135443,3.039571224724185
68286, 68287 (2001 FL24),68287,N,3.98797938904434,0.1466393346404715,11.36438041363165,3.403184744874964,290.8403619747506,292.74508991,2.41694,12.990,583097365734415.6,58309736573441.56,0.9999,C,0.9999,1526432894592711.0,8.48741719364172,59677.394319080355,55000.0,1438214.252135556,762.7118644067797,2922.0,681.3220338983051,4366.033898305084,1498513400.7000003,59671.42657964845,1498453729.2734206,295418660.9061539,True,direct_cheaper_than_mining,-1498453729.2734206,-1203035068.3672667,11.953549345120011
343643,343644 (2010 JX69),343644,N,5.158219464281614,0.1024168747039534,13.02703760187714,4.62993074771279,297.0731642920031,308.5268165146378,3.63458,13.416,642366338742680.4,64236633874268.04,0.9999,C,0.9999,1681587274195498.5,9.30524362212485,46285.058149655844,55000.0,1689277.2038184577,1223.7288135593221,99.05084745762711,866.8644067796611,2189.64406779661,1749628573.476852,46280.42964384088,1749582293.047208,261502784.4614256,True,direct_cheaper_than_mining,-1749582293.047208,-1488079508.5857825,5.9949187345560855
501207,501208 (2013 TS141),501208,N,2.740713880713091,0.1587895883832218,12.93581123106313,2.305517051718477,17.64816625643134,2.365408626351937,1.30721,1.771,1477642282097.3892,147764228209.73892,0.9999,C,0.9999,3868173513343.9507,6.959810970784511,83730.59793068665,55000.0,817795.6684752732,532.2033898305085,0.0,557.6271186440678,1089.8305084745762,877965769.974316,83722.22487089358,877882047.7494451,356333013.0752414,True,direct_cheaper_than_mining,-877882047.7494451,-521549034.6742037,2.9837933154676963
706031,       (2015 BQ141),2015 BQ141,N,3.202580449539823,0.138875764698111,26.49608051906739,2.75781964060276,328.8375292616424,200.4501951236624,1.77774,3.088,7833313377824.829,783331337782.4829,0.9999,C,0.9999,20506055962892.223,7.848456367666725,37299.70981645306,55000.0,2134660.255152388,474.5762711864407,940.9830508474575,990.5593220338983,2406.1186440677966,2195104264.48546,37295.97984547142,2195066968.5056143,238747533.99381083,True,direct_cheaper_than_mining,-2195066968.5056143,-1956319434.5118034,6.587593823594241
418985,418986 (2009 KJ9),418986,N,5.210027266016305,0.1438860106715512,22.5424418279445,4.460377227219211,55.31261562172963,230.171364329171,3.49279,11.878,445803618265094.06,44580361826509.41,0.9999,C,0.9999,1167025178704434.8,9.63513679608053,39089.90934383172,55000.0,2263265.0427942513,1108.4745762711864,0.0,1485.3389830508474,2593.813559322034,2323735801.9231524,39086.00035289734,2323696715.9227996,243281185.5698969,True,direct_cheaper_than_mining,-2323696715.9227996,-2080415530.3529027,7.101474495063748
