dataset_index,full_name,pdes,neo,a,e,i,moid,diameter,E_M_useful_kg,sigma_M_kg,value_usd,comp_class,value_per_kg,total_mass_kg,dv_out_kms,cargo_LLO_kg,dry_mass_kg,prop_mass_kg,tof_out_days,loiter_days,tof_ret_days,mission_time_days,mission_cost_usd,revenue_LLO_usd,net_cost_usd,direct_cost_usd,feasible,verdict,profit_usd,direct_minus_mining_usd,total_time_years
741329,       (2016 BE48),2016 BE48,N,2.85639249007002,0.0525321433644971,24.91953435221101,1.70246,3.214,77055709616774.17,23116712885032.25,7.67585,M,7.67585,78225573061915.11,9.070747424029815,335045.34846161766,55000.0,1841814.404845128,532.2033898305085,49.52542372881356,495.77966101694915,1077.508474576271,1902197502.2413359,2571757.8379891077,1899625744.4033468,992783585.9935468,True,direct_cheaper_than_mining,-1899625744.4033468,-906842158.4097999,2.9500574252601535
251972,251973 (2000 AQ170),251973,N,3.221604742147318,0.2391319519615454,13.03898834763213,1.49021,4.509,212768784672812.72,63830635401843.81,7.67585,M,7.67585,215999050472630.9,8.11082035610205,346253.6672636305,55000.0,1031412.756268619,445.7627118644068,99.05084745762711,928.7118644067797,1473.5254237288136,1091627290.121923,2657791.211865538,1088969498.9100575,1021168473.5018272,True,direct_cheaper_than_mining,-1088969498.9100575,-67801025.4082303,4.034292741215095
163012,163013 (2001 TG230),163013,N,3.44376298286749,0.1969195371984655,9.568453422324938,1.78183,6.295,578967799659393.9,173690339897818.16,7.67585,M,7.67585,587757716306761.5,8.112647581322236,348440.8677045767,55000.0,1154638.3426165625,849.1525423728814,940.9830508474575,619.4745762711864,2409.610169491525,1214878507.3918269,2674579.834370175,1212203927.5574567,1026707523.5209231,True,direct_cheaper_than_mining,-1212203927.5574567,-185496404.0365336,6.597153099223888
51995, 51996 (2001 TH118),51996,N,2.800072986133984,0.0429647368872087,15.3595516617881,1.7243,6.815,734623450189639.0,220387035056891.7,7.67585,M,7.67585,745776538320217.9,7.856916213477672,349889.26457625773,55000.0,1520303.6607444503,416.9491525423729,2624.8474576271187,433.93220338983053,3475.728813559322,1580619883.9058852,2685697.511497668,1577934186.3943875,1030375565.3562988,True,direct_cheaper_than_mining,-1577934186.3943875,-547558621.0380887,9.516026868061115
598033,       (2010 BF51),2010 BF51,N,3.248755949977582,0.3177468519214554,26.88820477567458,1.20116,4.847,264293368479748.1,79288010543924.42,7.67585,M,7.67585,268305882959406.0,8.39361562534224,341041.5345187757,55000.0,1545839.2027973202,964.406779661017,0.0,866.8644067796611,1831.271186440678,1606160737.351502,2617783.662735944,1603542953.688766,1007968830.9636118,True,direct_cheaper_than_mining,-1603542953.688766,-595574122.7251542,5.013747259248947
266032,266033 (2006 GW42),266033,N,3.067601104364908,0.2302089093457551,21.74435146350966,1.37409,4.201,172077961109375.38,51623388332812.61,7.67585,M,7.67585,174690456892198.2,6.025526465258825,332079.3673487355,55000.0,1888835.5316531218,445.7627118644068,1089.5593220338983,866.8644067796611,2402.186440677966,1949228409.4437056,2548991.4118637913,1946679418.0318418,985272286.4197226,True,direct_cheaper_than_mining,-1946679418.0318418,-961407131.6121192,6.57682803744823
405500,405501 (2005 AH32),405501,N,2.995683581460884,0.266505899275622,5.892810294015861,1.21196,2.569,39351339470946.07,11805401841283.82,7.67585,M,7.67585,39948773376796.055,7.167186047329728,359131.1936767713,55000.0,852006.3435499618,618.6440677966102,49.52542372881356,433.93220338983053,1102.1016949152543,912183560.8694202,2756637.1729838448,909426923.6964363,1053780602.499824,True,mining_cheaper_than_direct,-909426923.6964363,144353678.80338776,3.0173899929233516
68568, 68569 (2001 YE3),68569,N,2.161703366173246,0.2930485855248688,22.05657776184981,0.67029,2.764,49009618635953.55,14702885590786.064,7.67585,M,7.67585,49753684995054.586,6.41640774970456,348770.5099867656,55000.0,1266522.847815301,388.135593220339,1485.7627118644068,557.6271186440678,2431.5254237288136,1326786284.5676465,2677110.119081915,1324109174.4485645,1027542337.3108579,True,direct_cheaper_than_mining,-1324109174.4485645,-296566837.13770664,6.657153795287648
24616, 24617 (1978 WU),24617,N,2.545220468164947,0.2028335138462881,8.621694609898515,1.04203,3.117,70287421879739.445,21086226563921.832,7.67585,M,7.67585,71354528858823.14,6.017039577052175,358388.6060234942,55000.0,669804.3673149974,503.3898305084746,2030.5423728813557,619.4745762711864,3153.4067796610166,729943686.6233988,2750937.181545438,727192749.4418533,1051900011.1840665,True,mining_cheaper_than_direct,-727192749.4418533,324707261.74221325,8.63355723384262
312066,312067 (2007 TM13),312067,N,2.366508712253834,0.2849789797904723,13.8628538198708,0.717559,1.880,15422001988482.318,4626600596544.695,7.67585,M,7.67585,15656139555535.348,7.825630293262055,360150.3942084149,55000.0,949960.0807291502,561.0169491525423,1337.186440677966,310.2372881355932,2208.4406779661012,1010157672.4259418,2764460.4033846613,1007393212.0225571,1056361711.4912894,True,mining_cheaper_than_direct,-1007393212.0225571,48968499.46873224,6.046381048504042
727385,       (2015 SJ8),2015 SJ8,N,2.646452315874213,0.2622207902041908,20.13271372987501,0.939107,2.864,54523816549393.6,16357144964818.08,7.67585,M,7.67585,55351599723254.875,9.488882377804966,338074.9145809804,55000.0,1131311.0637574885,618.6440677966102,1584.8135593220338,743.1694915254237,2946.627118644068,1191546376.45875,2595012.333086418,1188951364.1256635,1000455913.5759462,True,direct_cheaper_than_mining,-1188951364.1256635,-188495450.5497173,8.067425376164458
66065, 66066 (1998 RO18),66066,N,3.007378055621178,0.165701423981811,13.72047388722031,1.51984,3.933,141201414141050.25,42360424242315.07,7.67585,M,7.67585,143345140720525.72,6.223303957028226,351222.62801965565,55000.0,1279065.410164007,561.0169491525423,792.4067796610169,681.3220338983051,2034.7457627118642,1339331455.769321,2695932.2092846734,1336635523.5600362,1033752286.8804677,True,direct_cheaper_than_mining,-1336635523.5600362,-302883236.6795685,5.570830288054386
49714, 49715 (1999 VZ34),49715,N,2.139840715801269,0.0731410496846345,4.211901636307138,0.968261,2.896,56371926832819.78,16911578049845.934,7.67585,M,7.67585,57227768104827.47,6.650846439210183,366311.3514784973,55000.0,545656.5614827649,330.50847457627117,643.8305084745763,248.38983050847457,1222.7288135593221,605770058.0475533,2811750.9872462237,602958307.060307,1071964236.9140322,True,mining_cheaper_than_direct,-602958307.060307,469005929.8537252,3.3476490446524902
175986,175987 (2000 QF74),175987,N,2.96267759383118,0.1443779776540741,11.15798316466511,1.53838,3.796,126953833175451.28,38086149952635.375,7.67585,M,7.67585,128881252303652.38,6.528428862866222,345705.32953257347,55000.0,1051318.0980985912,474.5762711864407,891.457627118644,681.3220338983051,2047.3559322033898,1111536772.2629955,2653582.2536926037,1108883190.0093029,1019779816.9969995,True,direct_cheaper_than_mining,-1108883190.0093029,-89103373.01230335,5.605355050522628
610687,       (2010 NQ78),2010 NQ78,N,2.956928109576062,0.3097548931471301,21.59841347691172,1.12131,4.538,216900564171372.1,65070169251411.62,7.67585,M,7.67585,220193558843882.3,5.914560384578853,343721.38379824546,55000.0,1680150.1886097346,561.0169491525423,643.8305084745763,866.8644067796611,2071.7118644067796,1740499659.8489654,2638353.783827762,1737861306.0651376,1014755506.2608238,True,direct_cheaper_than_mining,-1737861306.0651376,-723105799.8043138,5.672037958677015
100662,100663 (1997 WN30),100663,N,3.248987514336744,0.1044678398754644,5.675082114344648,1.91659,5.495,385097143557957.7,115529143067387.3,7.67585,M,7.67585,390943706691529.5,7.567643618056941,351354.62150081864,55000.0,1097142.1583648017,561.0169491525423,2228.64406779661,495.77966101694915,3285.4406779661012,1157370363.9337416,2696945.371447059,1154673418.5622945,1034086558.2534381,True,direct_cheaper_than_mining,-1154673418.5622945,-120586860.30885637,8.995046346245315
21903, 21904 (1999 VV12),21904,N,3.148915482647383,0.1052268157178276,21.50437150346992,1.87706,14.847,7595971604720950.0,2278791481416285.0,7.67585,M,7.67585,7711294006589496.0,7.758603024055042,333471.9708491224,55000.0,1526276.5168127967,676.271186440678,2030.5423728813557,619.4745762711864,3326.28813559322,1586593982.3282936,2559680.827442236,1584034301.5008514,988799032.4376018,True,direct_cheaper_than_mining,-1584034301.5008514,-595235269.0632496,9.106880590262067
598242,       (2010 BO74),2010 BO74,N,2.5134,0.0136323,21.30545,1.46945,2.900,56605834945215.54,16981750483564.66,7.67585,M,7.67585,57465227421301.09,7.378213749223552,341094.8906177636,55000.0,1394709.9112078818,388.135593220339,742.8813559322034,495.77966101694915,1626.7966101694915,1455000010.869413,2618193.2161483606,1452381817.6532645,1008103954.4281033,True,direct_cheaper_than_mining,-1452381817.6532645,-444277863.2251612,4.453926379656377
25344, 25345 (1999 RW88),25345,N,2.164356365886155,0.1225546996158645,2.446053154776461,0.910934,1.835,14340867154134.867,4302260146240.46,7.67585,M,7.67585,14558590880756.58,4.889980758805339,375284.62722568586,55000.0,483640.54566176527,301.6949152542373,2278.169491525424,310.2372881355932,2890.1016949152545,543741142.8952628,2880628.5058902805,540860514.3893726,1094688913.7512925,True,mining_cheaper_than_direct,-540860514.3893726,553828399.3619199,7.91266720031555
71167, 71168 (1999 XQ204),71168,N,2.732468775026186,0.1540552473691689,12.98694750080432,1.34902,3.644,112305832594801.02,33691749778440.305,7.67585,M,7.67585,114010865082103.88,6.578158210230597,347225.73061212903,55000.0,1137390.8596061226,301.6949152542373,0.0,433.93220338983053,735.6271186440679,1197627436.9049206,2665252.6243191105,1194962184.2806015,1023630208.3333794,True,direct_cheaper_than_mining,-1194962184.2806015,-171331975.9472221,2.0140372858153808
135692,135693 (2002 OB26),135693,N,2.592691128091087,0.2959796096885467,2.056128325525586,0.812246,1.588,9294343118835.67,2788302935650.7007,7.67585,M,7.67585,9435450277739.26,6.417744933228124,367519.880050408,55000.0,615186.1434147719,561.0169491525423,742.8813559322034,805.0169491525423,2108.915254237288,675314102.1326022,2821027.471284924,672493074.6613173,1075024816.1293619,True,mining_cheaper_than_direct,-672493074.6613173,402531741.4680445,5.773895288808455
607465,       (2010 LF3),2010 LF3,N,3.065416611913989,0.3243409215882913,3.835201276938649,1.08522,5.424,370361854085190.2,111108556225557.05,7.67585,M,7.67585,375984705353755.56,7.5279898639462415,352825.860762562,55000.0,720102.298381032,733.8983050847457,940.9830508474575,805.0169491525423,2479.8983050847455,780252079.6590953,2708238.3833343117,777543841.275761,1037812448.075099,True,mining_cheaper_than_direct,-777543841.275761,260268606.79933798,6.789591526583834
612537,       (2010 PH20),2010 PH20,N,3.238802704575864,0.0899546935416061,23.38372783992363,2.01602,3.760,123376015907858.56,37012804772357.56,7.67585,M,7.67585,125249116444282.78,9.68285537791697,329079.9244399981,55000.0,2207378.6088864217,503.3898305084746,2129.593220338983,681.3220338983051,3314.3050847457625,2267837743.63707,2525968.1380127594,2265311775.4990573,977676245.3848501,True,direct_cheaper_than_mining,-2265311775.4990573,-1287635530.1142073,9.074072785067111
2967,  2968 Iliya (1978 QJ),2968,N,2.366558727107174,0.3111583822962711,9.15530889460489,0.62374,4.456,205353804615395.84,61606141384618.75,7.67585,M,7.67585,208471495835617.5,4.9880515917873085,361149.55663755536,55000.0,760842.8783006145,359.3220338983051,445.728813559322,866.8644067796611,1671.915254237288,821001133.6193011,2772129.824316379,818229003.7949847,1058892074.309713,True,mining_cheaper_than_direct,-818229003.7949847,240663070.5147283,4.577454494831726
132163,132164 (2002 ED10),132164,N,2.300733209274477,0.2066880962072389,20.4068243777376,0.93013,2.310,28609030891639.277,8582709267491.783,7.67585,M,7.67585,29043374558156.508,5.9739162340071195,337017.9012814707,55000.0,1073051.4370624572,561.0169491525423,1238.135593220339,433.93220338983053,2233.084745762712,1133274631.7613661,2586898.857551377,1130687732.9038148,997779044.3566347,True,direct_cheaper_than_mining,-1130687732.9038148,-132908688.54718006,6.113852828919129
2056,  2057 Rosemary (1934 RQ),2057,N,3.087423090717314,0.2306497519138335,1.430297579692683,1.38102,12.515,4549459139657619.0,1364837741897285.8,7.67585,M,7.67585,4618529244509255.0,8.359286833756732,359820.52960159397,55000.0,822513.3205416448,532.2033898305085,198.10169491525423,743.1694915254237,1473.4745762711864,882684403.3123175,2761928.412142395,879922474.9001751,1055526334.6677917,True,mining_cheaper_than_direct,-879922474.9001751,175603859.76761663,4.034153528463207
711952,       (2015 DE117),2015 DE117,N,3.085120379350209,0.1719777169156476,26.17292151050009,1.71232,4.084,158097283314370.38,47429184994311.11,7.67585,M,7.67585,160497523782538.22,8.356425086993536,324922.51860460476,55000.0,2361271.4818796422,503.3898305084746,0.0,619.4745762711864,1122.8644067796608,2421762626.347873,2494056.5144311553,2419268569.833442,967147681.8198383,True,direct_cheaper_than_mining,-2419268569.833442,-1452120888.013604,3.0742351999443143
31966, 31967 (2000 HW4),31967,N,3.049235827810735,0.1970370882520608,24.07577827480565,1.4834,10.885,2993315586674755.5,897994676002426.6,7.67585,M,7.67585,3038760246156018.5,8.714352175239743,335104.8170935028,55000.0,1628545.536421914,445.7627118644068,1981.0169491525423,866.8644067796611,3293.64406779661,1688884273.8934896,2572214.310287163,1686312059.5832024,992934189.3495138,True,direct_cheaper_than_mining,-1686312059.5832024,-693377870.2336886,9.017506003549926
133835,133836 (2003 YW10),133836,N,3.236150885654822,0.0285297528586558,14.76020632216382,2.15826,5.658,420393542477969.5,126118062743390.84,7.67585,M,7.67585,426775977217253.5,9.878185408289221,339168.6906756986,55000.0,1786441.709037265,561.0169491525423,2129.593220338983,619.4745762711864,3310.0847457627115,1846813288.9127448,2603407.9943230613,1844209880.9184217,1003225883.9841977,True,direct_cheaper_than_mining,-1844209880.9184217,-840983996.934224,9.0625181266604
226382,226383 (2003 NT8),226383,N,3.196450085956973,0.2719505505349327,26.02065497377499,1.43556,5.967,493100361054348.8,147930108316304.62,7.67585,M,7.67585,500586634168336.25,7.573986046762237,330014.2342730988,55000.0,1600606.0159720185,877.9661016949153,0.0,619.4745762711864,1497.4406779661017,1660938942.0233407,2533139.7601451655,1658405802.2631955,980042370.0444807,True,direct_cheaper_than_mining,-1658405802.2631955,-678363432.2187148,4.0997691388531186
603774,       (2010 GH168),2010 GH168,N,2.292630320847763,0.0448452784259607,27.92156218195903,1.174,1.783,13155920381963.1,3946776114588.9297,7.67585,M,7.67585,13355654190380.234,5.392559959197241,337749.9020239981,55000.0,1752557.6119056745,388.135593220339,1881.966101694915,495.77966101694915,2765.8813559322034,1812922143.8889508,2592517.5854509054,1810329626.3035,999632824.4908049,True,direct_cheaper_than_mining,-1810329626.3035,-810696801.812695,7.5725704474529865
138072,138073 (2000 DJ56),138073,N,2.904667011851705,0.2630018929492072,3.540860523047882,1.13275,1.928,16633678217414.1,4990103465224.2295,7.67585,M,7.67585,16886211510554.44,6.6054659752017635,360728.95592682116,55000.0,809451.5353462273,301.6949152542373,198.10169491525423,619.4745762711864,1119.2711864406779,869619901.2655795,2768901.35635089,866850999.9092286,1057826909.7590803,True,mining_cheaper_than_direct,-866850999.9092286,190975909.84985173,3.064397498810891
50631, 50632 (2000 EO74),50632,N,2.893646857919134,0.1220134909117941,18.74764027131534,1.55134,3.676,115290551094282.1,34587165328284.625,7.67585,M,7.67585,117040897719679.9,7.990979125925414,347829.1665304542,55000.0,1150865.770631561,474.5762711864407,0.0,619.4745762711864,1094.050847457627,1211105150.7118523,2669884.5079127867,1208435266.2039394,1025158400.1133133,True,direct_cheaper_than_mining,-1208435266.2039394,-183276866.09062612,2.9953479738744067
413216,413217 (2003 PW3),413217,N,2.400725130307833,0.2910215137274334,17.21491742998564,0.6919,1.712,11646045647366.057,3493813694209.8164,7.67585,M,7.67585,11822856465812.277,8.090411389339035,352172.20258268365,55000.0,1006900.6310089151,561.0169491525423,49.52542372881356,495.77966101694915,1106.322033898305,1067110066.340165,2703221.001194292,1064406845.3389708,1036157069.223689,True,direct_cheaper_than_mining,-1064406845.3389708,-28249776.11528182,3.028944651330062
171242,171243 (2005 LP8),171243,N,2.621035238998003,0.1540908790967496,20.62636303551951,1.32221,3.154,72820268174596.45,21846080452378.938,7.67585,M,7.67585,73925828946491.22,6.021915726823592,341220.5212444947,55000.0,1469675.0667344276,416.9491525423729,643.8305084745763,619.4745762711864,1680.2542372881355,1529980759.1483085,2619157.5379945547,1527361601.610314,1008422111.9743284,True,direct_cheaper_than_mining,-1527361601.610314,-518939489.6359855,4.60028538614137
242929,242930 (2006 QF46),242930,N,3.186117771719401,0.0417053727359366,11.57662284416181,2.04105,4.180,169510284319839.16,50853085295951.74,7.67585,M,7.67585,172083797511625.5,7.9781760338710725,341421.71208663576,55000.0,1341648.2726282943,474.5762711864407,0.0,619.4745762711864,1094.050847457627,1401927335.4690008,2620701.848720203,1399306633.6202805,1008931624.5535785,True,direct_cheaper_than_mining,-1399306633.6202805,-390375009.066702,2.9953479738744067
115661,115662 (2003 UB141),115662,N,3.008292974905802,0.1397321562997247,19.69705151364003,1.58738,4.612,227685357988661.0,68305607396598.3,7.67585,M,7.67585,231142087913405.97,7.505959626861228,343651.39723055996,55000.0,1213111.4644244036,532.2033898305085,0.0,557.6271186440678,1089.8305084745762,1273363791.609004,2637816.5774321933,1270725975.0315719,1014578266.4012218,True,direct_cheaper_than_mining,-1270725975.0315719,-256147708.6303501,2.9837933154676963
8518,  8519 (1992 DB10),8519,N,3.248024631332631,0.0680377621139637,6.000606163706307,2.01823,6.718,703699440151293.2,211109832045387.97,7.67585,M,7.67585,714383038491940.1,7.408988138567589,349422.6440199193,55000.0,999335.1490412083,647.457627118644,2129.593220338983,495.77966101694915,3272.830508474576,1059543010.752209,2682115.802100297,1056860894.9501086,1029193856.2851453,True,direct_cheaper_than_mining,-1056860894.9501086,-27667038.664963365,8.960521583777073
127017,127018 (2002 GS15),127018,N,2.693744261637799,0.0687123209729893,15.0931256348194,1.50767,2.888,55906045506826.234,16771813652047.87,7.67585,M,7.67585,56754813746403.695,6.499141975800138,354358.20065584086,55000.0,1282891.7125520704,330.50847457627117,792.4067796610169,495.77966101694915,1618.6949152542372,1343158554.0282812,2720000.394504136,1340438553.6337771,1041693074.2656533,True,direct_cheaper_than_mining,-1340438553.6337771,-298745479.3681239,4.431745147855543
80344, 80345 (1999 XQ114),80345,N,2.219502420718336,0.2013083797624153,11.11546692143563,0.775649,1.849,14671615620996.287,4401484686298.886,7.67585,M,7.67585,14894360786559.28,6.8967968304219305,366331.1177164184,55000.0,609205.0795229715,532.2033898305085,2426.7457627118642,310.2372881355932,3269.186440677966,669331794.1795123,2811902.70992357,666519891.4695886,1072014294.5943823,True,mining_cheaper_than_direct,-666519891.4695886,405494403.12479365,8.950544669891762
624003,       (2011 JP28),2011 JP28,N,3.19299915685582,0.1383936851754659,20.67588534339589,1.74559,3.779,125255810853067.84,37576743255920.35,7.67585,M,7.67585,127157450525679.38,8.468249403256378,333987.4305831241,55000.0,1557720.5443157027,676.271186440678,2080.0677966101694,557.6271186440678,3313.966101694915,1618044550.1889203,2563637.419041473,1615480912.7698789,990104425.9424742,True,direct_cheaper_than_mining,-1615480912.7698789,-625376486.8274046,9.073144700054524
36244, 36245 (1999 VP86),36245,N,2.74390285935223,0.0226128792635026,10.20457574933615,1.6929,3.357,87805401022954.17,26341620306886.25,7.67585,M,7.67585,89138466793856.28,6.610738865086265,345743.4819037289,55000.0,967001.7423871339,474.5762711864407,1634.3389830508474,433.93220338983053,2542.8474576271187,1027202878.7495503,2653875.1055707373,1024549003.6439795,1019876437.2647266,True,direct_cheaper_than_mining,-1024549003.6439795,-4672566.379252911,6.96193691342127
14066, 14067 (1996 GY17),14067,N,2.839363399285847,0.0561627359067322,1.997227819004686,1.66477,3.969,145114397730102.62,43534319319030.79,7.67585,M,7.67585,147317531412374.7,6.703886704071144,358827.91008382617,55000.0,814279.0798311242,503.3898305084746,1584.8135593220338,433.93220338983053,2522.135593220339,874448449.879729,2754309.213616937,871694140.6661121,1053012541.6674262,True,mining_cheaper_than_direct,-871694140.6661121,181318401.00131416,6.905230919152195
612471,       (2010 PJ13),2010 PJ13,N,2.33931122524862,0.1084938161154723,28.77914520089195,1.16959,2.190,24378083009054.844,7313424902716.453,7.67585,M,7.67585,24748192223761.19,8.462690277199881,330689.49912609573,55000.0,2161883.456933083,359.3220338983051,1881.966101694915,495.77966101694915,2737.0677966101694,2222333128.6921253,2538322.9918670417,2219794805.7002583,981752467.4488454,True,direct_cheaper_than_mining,-2219794805.7002583,-1238042338.2514129,7.493683221383078
507358,507359 (2011 WX64),507359,N,3.338236332780699,0.2690126710862548,23.25984722289707,1.55801,3.220,77488066084219.61,23246419825265.883,7.67585,M,7.67585,78664493585795.17,7.808020915078636,333416.5415647279,55000.0,1775527.5154329366,877.9661016949153,2228.64406779661,557.6271186440678,3664.237288135593,1835896825.1561468,2559255.3605696163,1833337569.795577,988658658.6643362,True,direct_cheaper_than_mining,-1833337569.795577,-844678911.1312408,10.03213494356083
189499,189500 (2000 AK125),189500,N,2.908821864036718,0.3457647085697835,8.329206437722062,0.936206,2.796,50731617367139.64,15219485210141.893,7.67585,M,7.67585,51501827192808.086,7.639705042002855,359472.0425357758,55000.0,890831.4710155594,849.1525423728814,2377.2203389830506,681.3220338983051,3907.694915254237,951016763.9615307,2759253.4776982344,948257510.4838325,1054643796.7657144,True,mining_cheaper_than_direct,-948257510.4838325,106386286.28188193,10.698685599600923
598360,       (2010 BF87),2010 BF87,N,3.269066415905524,0.2867942087973547,14.98085415094668,1.33355,5.117,310966394257895.3,93289918277368.6,7.67585,M,7.67585,315687500832850.56,9.517893943002871,353503.7909983853,55000.0,1449199.4885453242,503.3898305084746,0.0,928.7118644067797,1432.1016949152543,1509500922.0389416,2713442.0741349556,1506787479.9648066,1039529295.5187005,True,direct_cheaper_than_mining,-1506787479.9648066,-467258184.4461061,3.920880752676945
459938,459939 (2014 NC21),459939,N,3.223081311552086,0.2489364398176199,13.8259970637083,1.43822,2.659,43633717847586.96,13090115354276.088,7.67585,M,7.67585,44296167025452.6,8.785949634262492,348955.6664939095,55000.0,1116818.0224418691,877.9661016949153,0.0,557.6271186440678,1435.593220338983,1177050320.5905368,2678531.352657275,1174371789.2378795,1028011243.1940275,True,direct_cheaper_than_mining,-1174371789.2378795,-146360546.04385197,3.9304400283065926
22106, 22107 (2000 OV21),22107,N,2.252219252184802,0.2551961846885533,6.380256679079552,0.678411,2.597,40652106613649.48,12195631984094.842,7.67585,M,7.67585,41269288828073.31,4.66060003858147,374860.2111314414,55000.0,564872.9964366879,215.25423728813558,1238.135593220339,372.08474576271186,1825.4745762711864,624990490.0199467,2877370.751613274,622113119.2683334,1093614086.803145,True,mining_cheaper_than_direct,-622113119.2683334,471500967.5348115,4.997877005533707
20217, 20218 Dukewriter (1997 GT34),20218,N,3.042637190564759,0.1237809629675887,0.8925904228804654,1.65723,5.669,422850236636011.94,126855070990803.58,7.67585,M,7.67585,429269969022747.1,8.335999326428388,356323.48449835106,55000.0,965709.4544325802,561.0169491525423,1634.3389830508474,681.3220338983051,2876.677966101695,1025910321.9991021,2735085.618486668,1023175236.3806155,1046670124.0602643,True,mining_cheaper_than_direct,-1023175236.3806155,23494887.679648876,7.875915033817098
56286, 56287 (1999 LM10),56287,N,2.940552631390285,0.1078277573552737,14.96424467562418,1.60729,3.724,119866058241591.31,35959817472477.4,7.67585,M,7.67585,121685870433930.75,7.500118352806542,341358.0804460707,55000.0,1216708.6097778047,474.5762711864407,940.9830508474575,619.4745762711864,2035.0338983050847,1276961685.1686385,2620213.4217919717,1274341471.7468464,1008770478.4449326,True,direct_cheaper_than_mining,-1274341471.7468464,-265570993.30191386,5.571619160315085
67485, 67486 (2000 RD18),67486,N,2.419222944216747,0.0894147687870325,4.593592028296611,1.19682,1.868,15128568035098.947,4538570410529.684,7.67585,M,7.67585,15358250673927.533,5.536338795242414,361915.7425183726,55000.0,613867.861887036,330.50847457627117,0.0,372.08474576271186,702.593220338983,673995546.4023085,2778010.95220965,671217535.4500989,1060832427.7580396,True,mining_cheaper_than_direct,-671217535.4500989,389614892.3079407,1.9235954013387624
605034,       (2010 JK19),2010 JK19,N,3.2551786,0.0403697,2.74571,2.12623,3.866,134107404119381.64,40232221235814.49,7.67585,M,7.67585,136143429101596.0,7.133653882734231,352953.914690038,55000.0,963984.638461707,589.8305084745763,0.0,495.77966101694915,1085.6101694915255,1024185147.266507,2709221.3060735282,1021475925.9604335,1038136742.5915744,True,mining_cheaper_than_direct,-1021475925.9604335,16660816.631140947,2.972238657060987
249837,249838 (2001 OR104),249838,N,2.716083356672778,0.2235453217890827,27.56147899239688,1.10619,2.254,26578406666887.332,7973522000066.199,7.67585,M,7.67585,26981921299927.75,8.501383019160533,336495.4089841706,55000.0,1729504.6563181602,733.8983050847457,1683.8644067796608,495.77966101694915,2913.5423728813557,1789864393.2866745,2582888.2850511456,1787281505.0016234,996455840.9980593,True,direct_cheaper_than_mining,-1787281505.0016234,-790825664.0035641,7.97684427893595
611780,       (2010 OH67),2010 OH67,N,2.622777193632829,0.0670291854566731,25.97230486350882,1.56695,2.078,20825902779182.055,6247770833754.616,7.67585,M,7.67585,21142082624836.484,7.6228965849592445,330660.88951975934,55000.0,1884645.984151104,445.7627118644068,1535.2881355932202,619.4745762711864,2600.5254237288136,1945037990.5158074,2538103.3888202445,1942499887.1269872,981680014.0798916,True,direct_cheaper_than_mining,-1942499887.1269872,-960819873.0470957,7.119850578312974
193549,193550 (2000 YM125),193550,N,2.719014301512738,0.210094872253599,11.68197121380142,1.17542,2.680,44675722952158.07,13402716885647.42,7.67585,M,7.67585,45353991901038.09,6.204336919310202,359179.6100528672,55000.0,1147620.5163497387,388.135593220339,643.8305084745763,619.4745762711864,1651.4406779661017,1207859221.4171393,2757008.8098243005,1205102212.607315,1053903216.1953584,True,direct_cheaper_than_mining,-1205102212.607315,-151198996.41195667,4.521398160071462
612248,       (2010 OU115),2010 OU115,N,2.3830991495501,0.3000110500756586,8.552296030330293,0.679407,1.069,2835308518005.2354,850592555401.5706,7.67585,M,7.67585,2878354306661.356,6.212597991473666,366885.9569088736,55000.0,585612.3040877198,215.25423728813558,2773.423728813559,681.3220338983051,3670.0,645734111.44697,2816161.572338977,642917949.874631,1073419415.9458731,True,mining_cheaper_than_direct,-642917949.874631,430501466.0712421,10.047912388774812
610966,       (2010 NY107),2010 NY107,N,3.238541874790025,0.3196912956144718,12.2302880033255,1.24261,1.714,11686908928226.518,3506072678467.955,7.67585,M,7.67585,11864340134944.613,7.944224120482098,347511.34353485296,55000.0,1047062.6643138339,935.5932203389831,99.05084745762711,433.93220338983053,1468.5762711864409,1107280453.3480113,2667444.946272001,1104613008.4017394,1024353518.477,True,direct_cheaper_than_mining,-1104613008.4017394,-80259489.92473936,4.020742700031323
604880,       (2010 JT3),2010 JT3,N,2.934396313508888,0.0920556268203149,19.62553642127036,1.70743,3.469,96890256699654.16,29067077009896.246,7.67585,M,7.67585,98361249181158.38,6.584728091208789,326835.47513702733,55000.0,1821953.940413712,388.135593220339,841.9322033898304,805.0169491525423,2035.0847457627117,1882332906.833318,2508740.081830551,1879824166.7514875,971992213.5413393,True,direct_cheaper_than_mining,-1879824166.7514875,-907831953.2101482,5.571758373066973
219368,219369 (2000 SU21),219369,N,2.691756425477097,0.3203649649702257,19.83932467910394,0.827333,2.109,21771930846602.74,6531579253980.821,7.67585,M,7.67585,22102473335332.637,8.45628803913684,351230.00609024573,55000.0,1125484.2805612541,618.6440677966102,1584.8135593220338,743.1694915254237,2946.627118644068,1185718381.2916107,2695988.8422478125,1183022392.449363,1033770971.7258426,True,direct_cheaper_than_mining,-1183022392.449363,-149251420.7235204,8.067425376164458
